WELCOME SUBMITTERS and THANK YOU! Please add newly discovered CDs with Pre-Emphasis to the top or bottom rows of the table.  An Editor will review your submission.,,,,,,,,,,,,,,,,,,,,,,,,,
Contents of this table courtesy of many dedicated CD music fans & members at Steve Hoffman forum,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,ARTIST,RELEASE TITLE,LABEL,CATALOG ID#,CTRY MFR,CTRY MKT,MFR,MATRIX,PE FLAG,Submitter,NOTES,Discogs URL,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,Willie Nelson,Angel Eyes,CBS/Sony,35DP 150,,,,35DP-150 11A3 +++++,,jfeldt,"JASRAC 3/4 black face,  inner ring: CSR COMPACT DISC 3x",,,,,,,,,,,,,,
add >,(Compilation),Reference Classics,Reference Recordings,RR-S1CD,,,"DISC MFG, INC.","W.O. # 20000T-3 RR S1CD DISC MFG., INC. (A1)",SUBQ,jfeldt,only track 8 and 20 have PE,,,,,,,,,,,,,,
add >,The Chick Corea Elektric Band,Eye of the Beholder,GRP Digital,VDJ-1146,,,Victor Musical Industries Inc,VDJ-1146-1 A1C 2 tetris blocks,SUBQ,jfeldt,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
,T Bone Burnett,T Bone Burnett,Dot/MCA Records,MCAD-5809,,,,,Unknown,Downsampled,1986 Dot/MCA Records MCAD-5809,,,,,,,,,,,,,,
,Talich/Czech PO,Dvorak Slavonic Dances,Supraphon,11 0647-2 011,,,,,Unknown,Downsampled,Supraphon 11 0647-2 011,,,,,,,,,,,,,,
,Tangerine Dream,Exit,Virgin,CDV 2212,UK,,Nimbus,,TOC,Downsampled,Virgin CDV 2212 - Made in UK by Nimbus (TOC),,,,,,,,,,,,,,
,Tangerine Dream,Exit,Virgin,CDV 2212 DIDZ 10089,JP,,Sony,DIDZ-10089 11,SUBQ,Downsampled,"Virgin CDV 2212 DIDZ 10089 - Made in Japan by Sony [""3XCSR""] [""Blue Face""]; Matrix: DIDZ-10089 11 (SUBQ)",,,,,,,,,,,,,,
,Terry Herman Trio,Blue Aranjuez,Denon,C38-7010,JP,JP,Denon,7010 D-25,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Teru Sakamoto Trio,Fancy Jazz Piano,Sony,R-800026,JP,US,CTA,JD-1001,SUBQ,Blue Gecko,Neat font,,,,,,,,,,,,,,
,The Blue Nile,Hats,Linn/A&M,CD 5284,,,,,Unknown,Downsampled,"(1989 US; Linn/A&M CD 5284) [PROMOTIONAL stamp on label], (1989 European; Linn/Virgin LXHCD2)",,,,,,,,,,,,,,
,The Cramps,A Date With Elvis,,,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,The Human League,Dare,Virgin,CDV 2192,,,,,Unknown,Downsampled,Virgin CDV 2192 - UK,,,,,,,,,,,,,,
,The Jacksons,Destiny,,EK35552,,,,,Unknown,Downsampled,EK35552,,,,,,,,,,,,,,
,The Jacksons,Triumph,,CDEPC 86112,JP,EU,,,Unknown,Downsampled,"CDEPC 86112 (CSR Japan-for-Europe) / EK36424 (""Now Made In The USA"")",,,,,,,,,,,,,,
,The Jacksons,Triumph,,CDEPC 86112,JP,EU,,,TOC,Downsampled,"CDEPC 86112 (CSR Japan-for-Europe) / EK36424 (""Now Made In The USA"") 32.8P-181 (TOC)",,,,,,,,,,,,,,
,The Moody Blues,The Moody Blues Collection,Castle Communications,CCSCD 105,UK,,,,Unknown,Downsampled,Castle Communications CCSCD 105 - Made in England,,,,,,,,,,,,,,
,The Move,The Collection,Castle Communications,CCSCD 135,,,,,SUBQ,Downsampled,Castle Communications CCSCD 135 (SUBQ),,,,,,,,,,,,,,
,The Mystic Moods/Renée Hamaty,Stormy Memories,Bainbridge,BCD-6284,,,,,Unknown,Downsampled,Bainbridge BCD-6284,,,,,,,,,,,,,,
,The Romantics,In Heat,Nemperor,ZK 38880,JP,,,,Unknown,Downsampled,Nemperor ZK 38880 (35DP matrix) / also US DADC,,,,,,,,,,,,,,
,The Smiths,Hatful Of Hollow,,32JC-129,JP,JP,Sony,,Unknown,Downsampled,32JC-129 (Japan CSR),,,,,,,,,,,,,,
,The Smiths,Meat Is Murder,Tokuma,32JC-108,JP,JP,,,Unknown,Downsampled,(1985) Tokuma Japan 32JC-108 1st Japanese pressing,,,,,,,,,,,,,,
,The Smiths,The Smiths,,35JC-102,,,,,SUBQ,Downsampled,35JC-102 (SUBQ),,,,,,,,,,,,,,
,Thelma Houston & Pressure Cooker,I've Got the Music in Me,Sheffield Lab,CD-2,JP,US,JVC,CD 2 4,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,Third World,You've Got The Power,CBS/Sony,35DP-36,JP,JP,,35DP-36-1 1A2,SUBQ,Downsampled,(1982) CBS/Sony 35DP-36 1st Japanese Gold-Face pressing.35DP-36-1 1A2 (SUBQ),,,,,,,,,,,,,,
,Todd Wilson,"Duruflé, Organ Music (Complete)",Delos,D/CD 3047,US,US,Shape Optimedia,DLS-CD3047 SOI03,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Tokyo Brass Ensemble,Digital March,Denon,38C37-7027,JP,JP,Denon,7027 1A1,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,Tokyo String Quartet,"Scubert, String Quartets",MMG; Essex,MCD 10004,JP,US,Matsushita,MOS MCD-10004 4,SUBQ,Blue Gecko,Narrow Font Normal--Blank Hub,,,,,,,,,,,,,,
,Tom Petty and the Heartbreakers,Southern Accents,MCA (BMG),"MCAD-5486, DIDX-383, D102813",US,US,JVC,MCAD5486 7J,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Tom Petty and the Heartbreakers,Southern Accents,MCA,"MCAD-5486, DIDX-383",JP,US,JVC,MCAD 5486 M3E,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,Tom Petty And The Heartbreakers,Southern Accents,,,,,,,SUBQ,Downsampled,US DIDX IFPI (SUBQ),,,,,,,,,,,,,,
,Toto,Hydra,,35DP 42,JP,JP,Sony,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Toto,Hydra,,35DP 42,,,,,Unknown,,,,,,,,,,,,,,,,
,Toto,Isolation,,CDCBS 86305,JP,EU,,,Unknown,,,,,,,,,,,,,,,,
,Toto,Isolation,,CDCBS 86305,JP,EU,,,Unknown,Downsampled,Japan for Europe - CDCBS 86305,,,,,,,,,,,,,,
,Toto,Isolation,CBS/Sony,32DP 181,JP,JP,Sony,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Toto,Isolation,CBS/Sony,32DP 181,JP,,,,Unknown,,,,,,,,,,,,,,,,
,Toto,IV,,35DP 12,JP,JP,,,Unknown,Downsampled,35DP 12 (including “collection box” set),,,,,,,,,,,,,,
,Toto,IV,,35DP 12,,,,,Unknown,,(including “collection box” set),,,,,,,,,,,,,,
,Toto,IV,,CDCBS 85529,,,,,TOC,,450088 2 (CDCBS-85529 41 D14 MASTERED BY DADC AUSTRIA),,,,,,,,,,,,,,
,Toto,IV,,CDCBS 85529,,,,35DP-12 131A11 +++++,SUBQ,,,,,,,,,,,,,,,,
,Toto,IV,,450088 2,,,DADC,,TOC,Downsampled,450088 2 (CDCBS-85529 41 D14 MASTERED BY DADC AUSTRIA) PE flags in TOC,,,,,,,,,,,,,,
,Toto,IV,,CDCBS 85529,,,,35DP-12 131A11 +++++,SUBQ,Downsampled,CDCBS 85529 (matrix 35DP-12 131A11 +++++) (SUBQ),,,,,,,,,,,,,,
,Toto,Turn Back,,35DP 5,JP,JP,,,Unknown,Downsampled,35DP 5 (including “collection box” set),,,,,,,,,,,,,,
,Toto,Turn Back,,CK36813,US,,,DIDP-050005 2 + ++ +++++,TOC,,DADC logo stamped in hub,,,,,,,,,,,,,,
,Toto,Turn Back,,35DP 5,,,,,Unknown,,,,,,,,,,,,,,,,
,Trevor Pinnock,"Vivaldi, Violin Concertos, Op. 8, Nos. 5-10",CRD,3410.0,JP,US,Sanyo,CD3410 504131,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Tsukasa Itoh,Tsukasa,,35JC-5,,,,35JC-5 41A9 +++++,SUBQ,Downsampled,"1983 Japan Record 35JC-5, matrix 35JC-5 41A9 +++++ (SUBQ)",,,,,,,,,,,,,,
,Ultravox,Vienna,,CCD 1296,,,,,Unknown,Downsampled,CCD 1296 (UK Chrysalis),,,,,,,,,,,,,,
,Vaclav Neumann,Czech Philharmonic Orchestra - Dvorak: Symphony no. 6,Supraphon,38C37-7242,,,Denon,,Unknown,drh,rec. 1982,,,,,,,,,,,,,,
,Vaclav Neumann,Czech Philharmonic Orchestra and soloists - Telemann: Concertos,Supraphon,11 0645-2,CS,,,,Unknown,drh,Panton recordings 1981,,,,,,,,,,,,,,
,Vangelis,L'Apocalypse des Animaux,Polydor,831 503-2,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Vangelis,Opera Sauvage,,,,,,,Unknown,Downsampled,"European CD, possibly the same one still in print now",,,,,,,,,,,,,,
,Various artists,Annie (Original Motion Picture Soundtrack),CBS/Sony,35DP-37,JP,JP,Sony,,SUBQ,Downsampled,(1982) CBS/Sony 35DP-37 1st Japanese Gold-Face pressing (SUBQ),,,,,,,,,,,,,,
,Various artists,Burning Ambitions (A History Of Punk),Cherry Red,CD DRED 3,,,,,TOC,Downsampled,Cherry Red : CD DRED 3 (TOC),,,,,,,,,,,,,,
,Various artists,Chess,RCA,PCD2-5340,JP,,JVC,,SUBQ,Downsampled,RCA PCD2-5340 - RCA/Victor Made in Japan 1988 (SUBQ),,,,,,,,,,,,,,
,Various artists,"Cool Jazz, Hot Summer 2",,CDX 009,,,,,TOC,Downsampled,(CDX 009) Projazz label sampler from 1989 - US Discovery Systems (TOC),,,,,,,,,,,,,,
,Various artists,More Adventures in Modern Sound,,WEA 240 568-2,,,,,Unknown,Downsampled,"WEA 240 568-2 (just track 6, What is Love by Howard Jones)",,,,,,,,,,,,,,
,Various artists,She's Having a Baby - OST,,,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Velvet Underground,VU,,,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Walid Akl,"Haydn - ""Complete Works for Keyboard (Vol 3)",Thesis,THC-82011,FR,,,LORDISC DIGIP THC-82011 CD03N,TOC,SimonSaysCake,,,,,,,,,,,,,,,
,Walter Bishop,Milestones,Black Lion Records,,WG,,,,Unknown,Downsampled,Black Lion Records West Germany,,,,,,,,,,,,,,
,Walter Susskind,"Dvořák, Works for Cello and Orchestra & Smetana, The Bartered Bride",MMG; Essex,MWCD 7131,JP,EU,Daio Kosan,89.0,TOC,Blue Gecko,,,,,,,,,,,,,,,
,"Watanabe, Misato",Eyes,Epic/Sony,32・8H-44,,,,,TOC+SUBQ,,1986.0,,,,,,,,,,,,,,
,Weather Report,0.3541666666666667,,50DP 133~4,,,,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Weather Report,Heavy Weather,CBS; Sony,35DP 131,JP,JP,Sony,35DP-131 11,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Weather Report,Night Passage,CBS; Columbia,"CDCBS 84597, DIDP 8",JP,US,Sony,35DP-8-8 1A3,SUBQ,Blue Gecko,Crude Font Reverse--Sony Hub,,,,,,,,,,,,,,
,Weather Report,Night Passage,Columbia,"CK 36793, DIDP 50008",JP,US,Sony,35DP-8-8 1A5,SUBQ,Blue Gecko,Neat Transitional Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Weather Report,Night Passage,Columbia,"CK 36793, DIDP 50008",JP,US,Sony,35DP-8 151A1,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Weather Report,Night Passage,,35DP 8,,,,35DP-8-2 1A7,SUBQ,Downsampled,35DP 8 35DP-8-2 1A7 crude font SUB,,,,,,,,,,,,,,
,Weather Report,Procession,CBS/Sony,35DP 46,,,,35DP-46-1 1A1,SUBQ,Downsampled,"1983, catalog 35DP 46, CBS/Sony, Matrix: 35DP-46-1 1A1 (SUBQ)",,,,,,,,,,,,,,
,Weather Report,Weather Report,,35DP 29,,,,35DP-29 21C2 +++++,SUBQ,Downsampled,35DP 29 Sony Japan 35DP-29 21C2 +++++ neat font SUB,,,,,,,,,,,,,,
,Whitney Houston,Whitney Houston,,,JP,US,,,SUBQ,Downsampled,ARC8212 2A1 5V Japan For US SUB,,,,,,,,,,,,,,
,Whitney Houston,Whitney Houston,,ARCD 8212,JP,US,Denon,ARCD-8212 2A8 61,Unknown,Downsampled,ARCD 8212 [Denon Japan for US; ARCD-8212 2A8 61 dot matrix],,,,,,,,,,,,,,
,Whitney Houston,Whitney Houston,,32RD-1,JP,,JVC,32RD - 31 - T2E05,Unknown,Downsampled,32RD-1 [JVC Japan; 32RD - 31 - T2E05 thin font],,,,,,,,,,,,,,
,Willie Nelson,Always on My Mind,CBS/Sony,35DP 28,JP,JP,Sony,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Willie Nelson,Always on My Mind,CBS,CK 37951,US,,DADC,,Unknown,Downsampled,CBS CK 37951 - Early DADC pressing,,,,,,,,,,,,,,
,Willie Nelson,Somewhere Over The Rainbow,CBS/Sony,35DP 121,JP,JP,Sony,,Unknown,Downsampled,,,,,,,,,,,,,,,
,Wynton Kelly,Kelly Blue,Riverside/Carrere,CA 802 98.916,FR,,,98916 B 5467 A,TOC,SimonSaysCake,,,,,,,,,,,,,,,
,Wynton Marsalis,Think of One,CBS; Columbia,"CK 38641, DIDP-50075",JP,US,Sony,35DP-75 31A1,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Wynton Marsalis,Think of One,CBS; Columbia,"CK 38641, DIDP-50075",JP,US,Sony,35DP-75 41A7,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Wynton Marsalis,Wynton Marsalis,CBS; Columbia,"CK 37574, DIDP 50033",JP,US,Sony,35DP-33 151,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Wynton Marsalis,Wynton Marsalis,CBS; Columbia,"CK 37574, DIDP 50033",JP,US,JVC,DIDP 50033 4E,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,Yasuko Tomita,Mitsukete Kudasai,Denon,38C31-7213,,,,,SUBQ,Downsampled,"1984.07, Denon 38C31-7213 (SUBQ)",,,,,,,,,,,,,,
,Yasuko Tomita,Shinshunki / Zenki,Columbia,33C31-7412,,,,C31-7412 81 5 10A1 57 7Z,SUBQ,Downsampled,"Columbia 33C31-7412 (released 1985.04.01), matrix: C31-7412 81 5 10A1 57 7Z (SUBQ)",,,,,,,,,,,,,,
,Yellowman,Rambo,Moving Target,MT 003 D,,,,,Unknown,Downsampled,Moving Target MT 003 D - Made in Switzerland,,,,,,,,,,,,,,
,Yuji Toriyama,A Taste Of Paradise,,,,,,,TOC,Downsampled,"1995 bounce-0007, originally issued in 1985 (cat/no D32Y0017), so most likely original issue had PE too (TOC)",,,,,,,,,,,,,,
,Yukie Nagai,"Ravel, Miroirs & Le Tombeau de Couperin",BIS,BIS-CD-246,WG,US,PolyGram,BIS CD 246 2893 276 02,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,Yumi Arai,Hikouki Gumo,,35XA-1,,,,35XA-1 11A5 +++++,SUBQ,Downsampled,"1973 (first CD release 35XA-1, 1983 November) matrix 35XA-1 11A5 +++++ (SUBQ)",,,,,,,,,,,,,,
,Yuming (Yumi Matsutoya),Pearl Pierce,,CA35-1001,JP,,Sony,CA35-1001-2 1A1,Unknown,Downsampled,"1982 CA35-1001 (released 1982.11.1, this is the very first pressing) matrix CA35-1001-2 1A1 /crude font/, hub stamp: MANUFACTURED BY CBS/SONY RECORDS INC. flagged in subcode only",,,,,,,,,,,,,,
,Zoltán Kocsis,Kocsis Plays Bartók,Denon,C37-7813,JP,JP,Denon,C37-7813 1A2 63,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,Zoltán Rozsnyai,"Conducting The Philharmonia Hungarica, Disc One",RealTime,RT 2001,JP,US,Sony,RT 2001-3 1A1,SUBQ,Blue Gecko,Crude Font Reverse--Sony Hub,,,,,,,,,,,,,,
,Zoltán Rozsnyai,"Conducting The Philharmonia Hungarica, Disc Three",RealTime,RT 2004,JP,US,Sony,RT-2004 11A1,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Zoltán Rozsnyai,"Conducting The Philharmonia Hungarica, Disc Two",RealTime,RT 2003,JP,US,Sony,RT-2003 21A2,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,"Zoltan Rozsnyai, Philharmonia Hungarica",Digital Masterpiece Series: Disc 3,RealTime,RT-2004,,,,RT-2004 11A1,SUBQ,SimonSaysCake,"""CSR COMPACT DISC"" x 3",,,,,,,,,,,,,,
,Zubin Mehta,"Beethoven, Symphony No. 3 in E-flat Major, Op. 55 'Eroica'",CBS Masterworks,"MK 35883, DIDC 50002",US,US,DADC,DIDC 50002 51A1,TOC,Blue Gecko,,,,,,,,,,,,,,,
,Zubin Mehta,"Strauss, Also sprach Zarathustra",Masterworks; CBS Masterworks,"CD 35888, DIDC 10",JP,EU,Sony,38DC-10-3 1B3 (1),SUBQ,"Blue Gecko
SimonSaysCake",Crude Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,Zubin Mehta,"Strauss, Also sprach Zarathustra",Masterworks; CBS Masterworks,MK-35888,JP,US,Sony,38DC-10 3 1B1,SUBQ,SimonSaysCake,CSR COMPACT DISC x 3,,,,,,,,,,,,,,
,Zubin Mehta,"Stravinsky - ""Petrouchka""",CBS Masterworks,MK 35823,JP,,,38DC-11 51,SUBQ,SimonSaysCake,"CSR COMPACT DISC"" x 3",,,,,,,,,,,,,,
,Zubin Mehta,"Stravinsky, The Rite of Spring 'Le Sacre du printemps'",CBS Masterworks,"MK 34557, DIDC 50041",JP,US,Sony,35DC-41 51A1,SUBQ,Blue Gecko,Neat Font Reverse--Sony Hub,,,,,,,,,,,,,,
,Zubin Mehta,"Stravinsky, The Rite of Spring 'Le Sacre du printemps'",CBS Masterworks,"MK 34557, DIDC 50041",JP,US,Sony,35DC-41 51A2,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,"Zubin Mehta, New York Philharmonic",Beethoven - Symphony No. 3,CBS Masterworks,MK 35883,,,,,Unknown,Downsampled,UPC: 07464358832,,,,,,,,,,,,,,
,,***********************************,,,,,,,Unknown,,,,,,,,,,,,,,,,
,(Compilation),10 Glorious Organs in Europe,Denon,38C37-7180,JP,JP,Denon,C37-7180 1A11 5Z,SUBQ,Blue Gecko,Slab Dot Matrix,,,,,,,,,,,,,,
,(Compilation),Audio Plus Sampler - .65 Ounces of Pure Digital,Pro-Arte Digital,CDX 007,US,US,Discovery,4E00200A,TOC,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),"CD Demonstration, Hitachi CD-Demo (Denon TD-9001)",Denon; Hitachi,TD-9001,JP,JP,Denon,C-332 A-2,SUBQ,Blue Gecko,Etched Font,,,,,,,,,,,,,,
,(Compilation),"CD Demonstration, Hitachi CD-Demo (Denon TD-9004)",Denon; Hitachi,TD-9004,JP,JP,Denon,9003 A-44,SUBQ,Blue Gecko,Large Stamped Font,,,,,,,,,,,,,,
,(Compilation),"CD Demonstration, Hitachi CD-Demo (King NKCD-2)",King; Hitachi,NKCD-2,JP,US,Sony,NKCD-2 11A1,SUBQ,Blue Gecko,Neat Font Reverse--CSR-3X Hub,,,,,,,,,,,,,,
,(Compilation),Chess,RCA/Victor,PCD2-5340,US,,,,TOC,,1994.0,,,,,,,,,,,,,,
,(Compilation),Chess,RCA/Victor,PCD2-5340,JP,,,,SUBQ,,1988.0,,,,,,,,,,,,,,
,(Compilation),Compact Test Demonstrations,Pierre Verany,PV. 784031,FR,EU,MPO,PV 784031 06 @,TOC,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),"Crème de la crème, Gourmet Selections from Sheffield Lab",Sheffield Lab,CD-CRM,US,US,LaserVideo,CIO5025 -0- 12345 12345 CD CRM 10001,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),First Class Jazz,Realistic,51-5002,JP,US,Sanyo,51-5002 407073,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),First Class Jazz,Realistic,51-5002,JP,US,Sanyo,51-5002 412011,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),"Masters of Classical Music, Vol. 2: Johann Sebastian Bach",Laserlight,15 802,,,,,Unknown,,"tracks 5,6,10,14",,,,,,,,,,,,,,
,(Compilation),Real Hot Jazz,RealTime,RT-2002,JP,US,Sony,RT 2002-3 1A1,SUBQ,Blue Gecko,Crude Font Reverse--Sony Hub,,,,,,,,,,,,,,
,(Compilation),Real Hot Jazz,RealTime,RT-2002,JP,US,Sony,RT 2002-3 1A1,SUBQ,Blue Gecko,Crude Font Reverse--Blank Hub,,,,,,,,,,,,,,
,(Compilation),She’s Having a Baby Soundtrack,,,,,,,Unknown,,,,,,,,,,,,,,,,
,(Compilation),"Telarc Sampler, Volume 4",Telarc,"CD-80004, DIDX 1448",US,US,DADC,DIDX 1448 11A4,TOC,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),"The Digital Domain, A Demonstration",Elektra,9 60303-2,WG,EU,PolyGram,7559 60303-2 2893 273 02,TOC,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),"The Digital Domain, A Demonstration",Elektra,9 60303-2,WG,US,PolyGram,7559 60303-2 2893 273 07 ✳,TOC,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),"The Digital Domain, A Demonstration",Elektra,9 60303-2,JP,US,Sanyo,60303-2 606231,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),The Sax Ascendant,Innova,MN 109,US,US,Discovery,A1HK0100B,TOC,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),The Sheffield Drum & Track Record,Sheffield Lab,CD-14~20,JP,US,JVC,CD 1420 2,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),The Sheffield Drum & Track Record,Sheffield Lab,CD-14~20,JP,US,JVC,CD-14 20- S5C,SUBQ,Blue Gecko,,,,,,,,,,,,,,,
,(Compilation),West Side Story: Original Sound Track,CBS/Sony,35DP-59,,,Sony,35DP-59 1,SUBQ,SimonSaysCake,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
add >,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
